#  RDB file created by NWIS qwflatout program on nwiswi at 06/02/2014 15:47:50
#
# AGNCY  Agency code
# BDATE  Begin date
# BTIME  Begin time
# EDATE  End date
# ETIME  End time
# MEDIM  Medium code
# PCODE  Parameter code
# REMRK  Remark code
# SAMPL  Record number
# SCMFL  Field sample comment
# STAID  Station number
# STYPE  Sample type code
# VALUE  Parameter value
# RPLEV  Reporting level
#
AGNCY	BDATE	BTIME	EDATE	ETIME	MEDIM	PCODE	REMRK	SAMPL	SCMFL	STAID	STYPE	VALUE	RPLEV
10S	10S	10S	10D	10S	10S	10S	10S	10S	50S	20S	10S	10N	10S
USGS	20050428	1540			WS	00310	<	00502240	LK-B34	040871488	9	3.0	
USGS	20050428	1540			WS	00335		00502240	LK-B34	040871488	9	30	
USGS	20050428	1540			WS	00403		00502240	LK-B34	040871488	9	8.2	
USGS	20050428	1540			WS	00417		00502240	LK-B34	040871488	9	234	
USGS	20050428	1540			WS	00605		00502240	LK-B34	040871488	9	.36	
USGS	20050428	1540			WS	00608		00502240	LK-B34	040871488	9	.060	
USGS	20050428	1540			WS	00625		00502240	LK-B34	040871488	9	.42	
USGS	20050428	1540			WS	00923		00502240	LK-B34	040871488	9	170	
USGS	20050428	1540			WS	00939		00502240	LK-B34	040871488	9	9.0	
USGS	20050428	1540			WS	30209		00502240	LK-B34	040871488	9	.10	
USGS	20050428	1540			WS	65239	<	00502240	LK-B34	040871488	9	2.5	
USGS	20050428	1540			WS	65240	<	00502240	LK-B34	040871488	9	5.0	
USGS	20050428	1540			WS	71846		00502240	LK-B34	040871488	9	.077	
USGS	20050428	1540			WS	82398		00502240	LK-B34	040871488	9	10	
USGS	20050428	1540			WS	90095		00502240	LK-B34	040871488	9	1490	
USGS	20050428	1540			WS	91075	<	00502240	LK-B34	040871488	9	18.0	
USGS	20050428	1540			WS	91080	<	00502240	LK-B34	040871488	9	18.0	
USGS	20050428	1540			WS	99220		00502240	LK-B34	040871488	9	290	
USGS	20060211	2215	20060212	0450	WS	00028		00600465	LK-S52	040871488	9	85543	
USGS	20060211	2215	20060212	0450	WS	00310		00600465	LK-S52	040871488	9	47.4	
USGS	20060211	2215	20060212	0450	WS	00335		00600465	LK-S52	040871488	9	110	
USGS	20060211	2215	20060212	0450	WS	00403		00600465	LK-S52	040871488	9	8.0	
USGS	20060211	2215	20060212	0450	WS	00417		00600465	LK-S52	040871488	9	248	
USGS	20060211	2215	20060212	0450	WS	00605		00600465	LK-S52	040871488	9	.80	
USGS	20060211	2215	20060212	0450	WS	00608		00600465	LK-S52	040871488	9	.017	
USGS	20060211	2215	20060212	0450	WS	00625		00600465	LK-S52	040871488	9	.82	
USGS	20060211	2215	20060212	0450	WS	00923		00600465	LK-S52	040871488	9	1800	
USGS	20060211	2215	20060212	0450	WS	00939		00600465	LK-S52	040871488	9	16.0	
USGS	20060211	2215	20060212	0450	WS	65239	<	00600465	LK-S52	040871488	9	2.5	
USGS	20060211	2215	20060212	0450	WS	65240	<	00600465	LK-S52	040871488	9	5.0	
USGS	20060211	2215	20060212	0450	WS	71846		00600465	LK-S52	040871488	9	.022	
USGS	20060211	2215	20060212	0450	WS	82398		00600465	LK-S52	040871488	9	50	
USGS	20060211	2215	20060212	0450	WS	90095		00600465	LK-S52	040871488	9	9170	
USGS	20060211	2215	20060212	0450	WS	91075	<	00600465	LK-S52	040871488	9	18.0	
USGS	20060211	2215	20060212	0450	WS	91080		00600465	LK-S52	040871488	9	29.0	
USGS	20060211	2215	20060212	0450	WS	99220		00600465	LK-S52	040871488	9	3000	
USGS	20060211	2215	20060212	0450	WS	99904		00600465	LK-S52	040871488	9	88	
USGS	20060121	0010	20060121	1730	WS	00028		00600466	LK-S51	040871488	9	85543	
USGS	20060121	0010	20060121	1730	WS	00310		00600466	LK-S51	040871488	9	32.3	
USGS	20060121	0010	20060121	1730	WS	00403		00600466	LK-S51	040871488	9	7.8	
USGS	20060121	0010	20060121	1730	WS	00417		00600466	LK-S51	040871488	9	218	
USGS	20060121	0010	20060121	1730	WS	00605	<	00600466	LK-S51	040871488	9	.87	
USGS	20060121	0010	20060121	1730	WS	00608	<	00600466	LK-S51	040871488	9	.015	
USGS	20060121	0010	20060121	1730	WS	00625		00600466	LK-S51	040871488	9	.87	
USGS	20060121	0010	20060121	1730	WS	00923		00600466	LK-S51	040871488	9	2200	
USGS	20060121	0010	20060121	1730	WS	00939		00600466	LK-S51	040871488	9	11.0	
USGS	20060121	0010	20060121	1730	WS	61944	<	00600466	LK-S51	040871488	9	40	
USGS	20060121	0010	20060121	1730	WS	63120	<	00600466	LK-S51	040871488	9	40	
USGS	20060121	0010	20060121	1730	WS	65239	<	00600466	LK-S51	040871488	9	12.5	
USGS	20060121	0010	20060121	1730	WS	65240	<	00600466	LK-S51	040871488	9	25.0	
USGS	20060121	0010	20060121	1730	WS	71846	<	00600466	LK-S51	040871488	9	.019	
USGS	20060121	0010	20060121	1730	WS	82398		00600466	LK-S51	040871488	9	50	
USGS	20060121	0010	20060121	1730	WS	90095		00600466	LK-S51	040871488	9	10700	
USGS	20060121	0010	20060121	1730	WS	91075	<	00600466	LK-S51	040871488	9	18.0	
USGS	20060121	0010	20060121	1730	WS	91080	<	00600466	LK-S51	040871488	9	18.0	
USGS	20060121	0010	20060121	1730	WS	99220		00600466	LK-S51	040871488	9	3500	
USGS	20060121	0010	20060121	1730	WS	99904		00600466	LK-S51	040871488	9	420	
USGS	20060216	0610	20060217	0620	WS	00028		00600503	LK-S53	040871488	9	85543	
USGS	20060216	0610	20060217	0620	WS	00310		00600503	LK-S53	040871488	9	236	
USGS	20060216	0610	20060217	0620	WS	00335		00600503	LK-S53	040871488	9	480	
USGS	20060216	0610	20060217	0620	WS	00403		00600503	LK-S53	040871488	9	7.2	
USGS	20060216	0610	20060217	0620	WS	00417		00600503	LK-S53	040871488	9	154	
USGS	20060216	0610	20060217	0620	WS	00605		00600503	LK-S53	040871488	9	2.1	
USGS	20060216	0610	20060217	0620	WS	00608		00600503	LK-S53	040871488	9	.306	
USGS	20060216	0610	20060217	0620	WS	00625		00600503	LK-S53	040871488	9	2.4	
USGS	20060216	0610	20060217	0620	WS	00923		00600503	LK-S53	040871488	9	2600	
USGS	20060216	0610	20060217	0620	WS	00939		00600503	LK-S53	040871488	9	29.0	
USGS	20060216	0610	20060217	0620	WS	61944	<	00600503	LK-S53	040871488	9	40	
USGS	20060216	0610	20060217	0620	WS	63120	<	00600503	LK-S53	040871488	9	40	
USGS	20060216	0610	20060217	0620	WS	65239	<	00600503	LK-S53	040871488	9	2.5	
USGS	20060216	0610	20060217	0620	WS	65240	<	00600503	LK-S53	040871488	9	5.0	
USGS	20060216	0610	20060217	0620	WS	71846		00600503	LK-S53	040871488	9	.394	
USGS	20060216	0610	20060217	0620	WS	82398		00600503	LK-S53	040871488	9	50	
USGS	20060216	0610	20060217	0620	WS	90095		00600503	LK-S53	040871488	9	12200	
USGS	20060216	0610	20060217	0620	WS	91075	<	00600503	LK-S53	040871488	9	18.0	
USGS	20060216	0610	20060217	0620	WS	91080		00600503	LK-S53	040871488	9	170	
USGS	20060216	0610	20060217	0620	WS	99220		00600503	LK-S53	040871488	9	4300	
USGS	20060216	0610	20060217	0620	WS	99904		00600503	LK-S53	040871488	9	1300	
USGS	20060307	1350	20060309	0945	WS	00028		00600670	LK-S55	040871488	9	85543	
USGS	20060307	1350	20060309	0945	WS	00310		00600670	LK-S55	040871488	9	45.4	
USGS	20060307	1350	20060309	0945	WS	00335		00600670	LK-S55	040871488	9	140	
USGS	20060307	1350	20060309	0945	WS	00403		00600670	LK-S55	040871488	9	7.4	
USGS	20060307	1350	20060309	0945	WS	00417		00600670	LK-S55	040871488	9	100	
USGS	20060307	1350	20060309	0945	WS	00605		00600670	LK-S55	040871488	9	2.4	
USGS	20060307	1350	20060309	0945	WS	00608		00600670	LK-S55	040871488	9	.057	
USGS	20060307	1350	20060309	0945	WS	00625		00600670	LK-S55	040871488	9	2.4	
USGS	20060307	1350	20060309	0945	WS	00688		00600670	LK-S55	040871488	9	.41	.12
USGS	20060307	1350	20060309	0945	WS	00689		00600670	LK-S55	040871488	9	42.7	.12
USGS	20060307	1350	20060309	0945	WS	00694		00600670	LK-S55	040871488	9	43.1	.12
USGS	20060307	1350	20060309	0945	WS	00923		00600670	LK-S55	040871488	9	200	
USGS	20060307	1350	20060309	0945	WS	00939		00600670	LK-S55	040871488	9	18.0	
USGS	20060307	1350	20060309	0945	WS	49570		00600670	LK-S55	040871488	9	2.66	.022
USGS	20060307	1350	20060309	0945	WS	61944	<	00600670	LK-S55	040871488	9	40	
USGS	20060307	1350	20060309	0945	WS	63120	<	00600670	LK-S55	040871488	9	40	
USGS	20060307	1350	20060309	0945	WS	65239	<	00600670	LK-S55	040871488	9	2.5	
USGS	20060307	1350	20060309	0945	WS	65240		00600670	LK-S55	040871488	9	13.0	
USGS	20060307	1350	20060309	0945	WS	71846		00600670	LK-S55	040871488	9	.073	
USGS	20060307	1350	20060309	0945	WS	82398		00600670	LK-S55	040871488	9	50	
USGS	20060307	1350	20060309	0945	WS	90095		00600670	LK-S55	040871488	9	1290	
USGS	20060307	1350	20060309	0945	WS	90861		00600670	LK-S55	040871488	9	.062	
USGS	20060307	1350	20060309	0945	WS	91075	<	00600670	LK-S55	040871488	9	18.0	
USGS	20060307	1350	20060309	0945	WS	91080		00600670	LK-S55	040871488	9	21.0	
USGS	20060307	1350	20060309	0945	WS	99220		00600670	LK-S55	040871488	9	330	
USGS	20060307	1350	20060309	0945	WS	99904		00600670	LK-S55	040871488	9	12000	
USGS	20060305	2300	20060306	2340	WS	00028		00600822	LK-S54	040871488	9	85543	
USGS	20060305	2300	20060306	2340	WS	00310		00600822	LK-S54	040871488	9	644	
USGS	20060305	2300	20060306	2340	WS	00335		00600822	LK-S54	040871488	9	1200	
USGS	20060305	2300	20060306	2340	WS	00403		00600822	LK-S54	040871488	9	7.1	
USGS	20060305	2300	20060306	2340	WS	00417		00600822	LK-S54	040871488	9	158	
USGS	20060305	2300	20060306	2340	WS	00605		00600822	LK-S54	040871488	9	2.3	
USGS	20060305	2300	20060306	2340	WS	00608		00600822	LK-S54	040871488	9	.037	
USGS	20060305	2300	20060306	2340	WS	00625		00600822	LK-S54	040871488	9	2.3	
USGS	20060305	2300	20060306	2340	WS	00923		00600822	LK-S54	040871488	9	2800	
USGS	20060305	2300	20060306	2340	WS	00939		00600822	LK-S54	040871488	9	39.0	
USGS	20060305	2300	20060306	2340	WS	61944	<	00600822	LK-S54	040871488	9	40	
USGS	20060305	2300	20060306	2340	WS	63120		00600822	LK-S54	040871488	9	50	
USGS	20060305	2300	20060306	2340	WS	65239	<	00600822	LK-S54	040871488	9	2.5	
USGS	20060305	2300	20060306	2340	WS	65240		00600822	LK-S54	040871488	9	10.0	
USGS	20060305	2300	20060306	2340	WS	71846		00600822	LK-S54	040871488	9	.048	
USGS	20060305	2300	20060306	2340	WS	82398		00600822	LK-S54	040871488	9	50	
USGS	20060305	2300	20060306	2340	WS	90095		00600822	LK-S54	040871488	9	13500	
USGS	20060305	2300	20060306	2340	WS	91075	<	00600822	LK-S54	040871488	9	18.0	
USGS	20060305	2300	20060306	2340	WS	91080		00600822	LK-S54	040871488	9	180	
USGS	20060305	2300	20060306	2340	WS	99220		00600822	LK-S54	040871488	9	4700	
USGS	20060305	2300	20060306	2340	WS	99904		00600822	LK-S54	040871488	9	1300	
USGS	20061201	0756	20061202	0226	WS	00028		00700486	LK-S56	040871488	9	85543	
USGS	20061201	0756	20061202	0226	WS	00310		00700486	LK-S56	040871488	9	26.9	
USGS	20061201	0756	20061202	0226	WS	00335		00700486	LK-S56	040871488	9	69	
USGS	20061201	0756	20061202	0226	WS	00403		00700486	LK-S56	040871488	9	8.2	
USGS	20061201	0756	20061202	0226	WS	00417		00700486	LK-S56	040871488	9	249	
USGS	20061201	0756	20061202	0226	WS	00605		00700486	LK-S56	040871488	9	.40	
USGS	20061201	0756	20061202	0226	WS	00608		00700486	LK-S56	040871488	9	.045	
USGS	20061201	0756	20061202	0226	WS	00625		00700486	LK-S56	040871488	9	.44	
USGS	20061201	0756	20061202	0226	WS	00923		00700486	LK-S56	040871488	9	420	
USGS	20061201	0756	20061202	0226	WS	00939		00700486	LK-S56	040871488	9	7.0	
USGS	20061201	0756	20061202	0226	WS	61944		00700486	LK-S56	040871488	9	3	
USGS	20061201	0756	20061202	0226	WS	63120		00700486	LK-S56	040871488	9	2	
USGS	20061201	0756	20061202	0226	WS	65239	<	00700486	LK-S56	040871488	9	2.5	
USGS	20061201	0756	20061202	0226	WS	65240	<	00700486	LK-S56	040871488	9	5.0	
USGS	20061201	0756	20061202	0226	WS	71846		00700486	LK-S56	040871488	9	.058	
USGS	20061201	0756	20061202	0226	WS	82398		00700486	LK-S56	040871488	9	50	
USGS	20061201	0756	20061202	0226	WS	90095		00700486	LK-S56	040871488	9	2670	
USGS	20061201	0756	20061202	0226	WS	91075	<	00700486	LK-S56	040871488	9	18.0	
USGS	20061201	0756	20061202	0226	WS	91080		00700486	LK-S56	040871488	9	34.0	
USGS	20061201	0756	20061202	0226	WS	99220		00700486	LK-S56	040871488	9	680	
USGS	20061201	0756	20061202	0226	WS	99904		00700486	LK-S56	040871488	9	820	
USGS	20061201	0756	20061202	0226	WS	99923		00700486	LK-S56	040871488	9	.290	
USGS	20070115	0510	20070115	2205	WS	00028		00700747	LK-S57	040871488	9	85543	
USGS	20070115	0510	20070115	2205	WS	00310	<	00700747	LK-S57	040871488	9	600	
USGS	20070115	0510	20070115	2205	WS	00335		00700747	LK-S57	040871488	9	260	
USGS	20070115	0510	20070115	2205	WS	00403		00700747	LK-S57	040871488	9	8.0	
USGS	20070115	0510	20070115	2205	WS	00417		00700747	LK-S57	040871488	9	261	
USGS	20070115	0510	20070115	2205	WS	00530		00700747	LK-S57	040871488	9	175	
USGS	20070115	0510	20070115	2205	WS	00605		00700747	LK-S57	040871488	9	.81	
USGS	20070115	0510	20070115	2205	WS	00608		00700747	LK-S57	040871488	9	.094	
USGS	20070115	0510	20070115	2205	WS	00625		00700747	LK-S57	040871488	9	.90	
USGS	20070115	0510	20070115	2205	WS	00923		00700747	LK-S57	040871488	9	1700	
USGS	20070115	0510	20070115	2205	WS	00939		00700747	LK-S57	040871488	9	18.2	
USGS	20070115	0510	20070115	2205	WS	61944		00700747	LK-S57	040871488	9	6	
USGS	20070115	0510	20070115	2205	WS	63120		00700747	LK-S57	040871488	9	6	
USGS	20070115	0510	20070115	2205	WS	65239	<	00700747	LK-S57	040871488	9	2.5	
USGS	20070115	0510	20070115	2205	WS	65240		00700747	LK-S57	040871488	9	7.5	
USGS	20070115	0510	20070115	2205	WS	71846		00700747	LK-S57	040871488	9	.121	
USGS	20070115	0510	20070115	2205	WS	82398		00700747	LK-S57	040871488	9	50	
USGS	20070115	0510	20070115	2205	WS	90095		00700747	LK-S57	040871488	9	8880	
USGS	20070115	0510	20070115	2205	WS	91075	<	00700747	LK-S57	040871488	9	18.0	
USGS	20070115	0510	20070115	2205	WS	91080		00700747	LK-S57	040871488	9	180	
USGS	20070115	0510	20070115	2205	WS	99220		00700747	LK-S57	040871488	9	2800	
USGS	20070115	0510	20070115	2205	WS	99904		00700747	LK-S57	040871488	9	350	
USGS	20070115	0510	20070115	2205	WS	99923		00700747	LK-S57	040871488	9	1.000	
USGS	20070115	0900			WS	00028		00700750	LK-S57G	040871488	9	85543	
USGS	20070115	0900			WS	00061		00700750	LK-S57G	040871488	9	4.0	
USGS	20070115	0900			WS	00552	<	00700750	LK-S57G	040871488	9	1.90	
USGS	20070115	0900			WS	30209		00700750	LK-S57G	040871488	9	.11	
USGS	20070115	0900			WS	82398		00700750	LK-S57G	040871488	9	70	
USGS	20070121	1750	20070122	1650	WS	00028		00700772	LK-S58	040871488	9	85543	
USGS	20070121	1750	20070122	1650	WS	00310	<	00700772	LK-S58	040871488	9	120	
USGS	20070121	1750	20070122	1650	WS	00335		00700772	LK-S58	040871488	9	69	
USGS	20070121	1750	20070122	1650	WS	00403		00700772	LK-S58	040871488	9	8.1	
USGS	20070121	1750	20070122	1650	WS	00417		00700772	LK-S58	040871488	9	190	
USGS	20070121	1750	20070122	1650	WS	00530		00700772	LK-S58	040871488	9	172	
USGS	20070121	1750	20070122	1650	WS	00923		00700772	LK-S58	040871488	9	1700	
USGS	20070121	1750	20070122	1650	WS	00939		00700772	LK-S58	040871488	9	12.0	
USGS	20070121	1750	20070122	1650	WS	65239	<	00700772	LK-S58	040871488	9	2.5	
USGS	20070121	1750	20070122	1650	WS	65240	<	00700772	LK-S58	040871488	9	5.0	
USGS	20070121	1750	20070122	1650	WS	82398		00700772	LK-S58	040871488	9	50	
USGS	20070121	1750	20070122	1650	WS	90095		00700772	LK-S58	040871488	9	8350	
USGS	20070121	1750	20070122	1650	WS	91075	<	00700772	LK-S58	040871488	9	18.0	
USGS	20070121	1750	20070122	1650	WS	91080		00700772	LK-S58	040871488	9	52.0	
USGS	20070121	1750	20070122	1650	WS	99220		00700772	LK-S58	040871488	9	2700	
USGS	20070121	1750	20070122	1650	WS	99904		00700772	LK-S58	040871488	9	360	
USGS	20070224	1305	20070226	1455	WS	00028		00701559	LK-S59	040871488	9	85543	
USGS	20070224	1305	20070226	1455	WS	00310		00701559	LK-S59	040871488	9	197	
USGS	20070224	1305	20070226	1455	WS	00335		00701559	LK-S59	040871488	9	360	
USGS	20070224	1305	20070226	1455	WS	00403		00701559	LK-S59	040871488	9	7.4	
USGS	20070224	1305	20070226	1455	WS	00417		00701559	LK-S59	040871488	9	199	
USGS	20070224	1305	20070226	1455	WS	00605		00701559	LK-S59	040871488	9	1.7	
USGS	20070224	1305	20070226	1455	WS	00608		00701559	LK-S59	040871488	9	.049	
USGS	20070224	1305	20070226	1455	WS	00625		00701559	LK-S59	040871488	9	1.7	
USGS	20070224	1305	20070226	1455	WS	00923		00701559	LK-S59	040871488	9	2000	
USGS	20070224	1305	20070226	1455	WS	00939		00701559	LK-S59	040871488	9	28.5	
USGS	20070224	1305	20070226	1455	WS	61944		00701559	LK-S59	040871488	9	14	
USGS	20070224	1305	20070226	1455	WS	63120		00701559	LK-S59	040871488	9	15	
USGS	20070224	1305	20070226	1455	WS	65239	<	00701559	LK-S59	040871488	9	2.5	
USGS	20070224	1305	20070226	1455	WS	65240		00701559	LK-S59	040871488	9	36.0	
USGS	20070224	1305	20070226	1455	WS	71846		00701559	LK-S59	040871488	9	.063	
USGS	20070224	1305	20070226	1455	WS	82398		00701559	LK-S59	040871488	9	50	
USGS	20070224	1305	20070226	1455	WS	90095		00701559	LK-S59	040871488	9	9840	
USGS	20070224	1305	20070226	1455	WS	91075	<	00701559	LK-S59	040871488	9	18.0	
USGS	20070224	1305	20070226	1455	WS	91080		00701559	LK-S59	040871488	9	80.0	
USGS	20070224	1305	20070226	1455	WS	99220		00701559	LK-S59	040871488	9	3300	
USGS	20070224	1305	20070226	1455	WS	99904		00701559	LK-S59	040871488	9	2600	
USGS	20070224	1305	20070226	1455	WS	99923		00701559	LK-S59	040871488	9	3.200	
USGS	20070301	1315	20070302	1245	WS	00028		00701563	LK-S60	040871488	9	85543	
USGS	20070301	1315	20070302	1245	WS	00310		00701563	LK-S60	040871488	9	178	
USGS	20070301	1315	20070302	1245	WS	00335		00701563	LK-S60	040871488	9	370	
USGS	20070301	1315	20070302	1245	WS	00403		00701563	LK-S60	040871488	9	7.0	
USGS	20070301	1315	20070302	1245	WS	00417		00701563	LK-S60	040871488	9	147	
USGS	20070301	1315	20070302	1245	WS	00923		00701563	LK-S60	040871488	9	830	
USGS	20070301	1315	20070302	1245	WS	00939		00701563	LK-S60	040871488	9	30.4	
USGS	20070301	1315	20070302	1245	WS	61944		00701563	LK-S60	040871488	9	8	
USGS	20070301	1315	20070302	1245	WS	63120		00701563	LK-S60	040871488	9	9	
USGS	20070301	1315	20070302	1245	WS	65239	<	00701563	LK-S60	040871488	9	2.5	
USGS	20070301	1315	20070302	1245	WS	65240		00701563	LK-S60	040871488	9	27.0	
USGS	20070301	1315	20070302	1245	WS	82398		00701563	LK-S60	040871488	9	50	
USGS	20070301	1315	20070302	1245	WS	90095		00701563	LK-S60	040871488	9	4670	
USGS	20070301	1315	20070302	1245	WS	91075	<	00701563	LK-S60	040871488	9	18.0	
USGS	20070301	1315	20070302	1245	WS	91080		00701563	LK-S60	040871488	9	130	
USGS	20070301	1315	20070302	1245	WS	99220		00701563	LK-S60	040871488	9	1500	
USGS	20070301	1315	20070302	1245	WS	99904		00701563	LK-S60	040871488	9	7000	
USGS	20070301	1315	20070302	1245	WS	99923		00701563	LK-S60	040871488	9	1.300	
USGS	20070411	1739	20070412	0819	WS	00028		00701574	LK-S61	040871488	9	85543	
USGS	20070411	1739	20070412	0819	WS	00310		00701574	LK-S61	040871488	9	196	
USGS	20070411	1739	20070412	0819	WS	00335		00701574	LK-S61	040871488	9	300	
USGS	20070411	1739	20070412	0819	WS	00403		00701574	LK-S61	040871488	9	7.5	
USGS	20070411	1739	20070412	0819	WS	00417		00701574	LK-S61	040871488	9	137	
USGS	20070411	1739	20070412	0819	WS	00530		00701574	LK-S61	040871488	9	33	
USGS	20070411	1739	20070412	0819	WS	00605		00701574	LK-S61	040871488	9	1.3	
USGS	20070411	1739	20070412	0819	WS	00608		00701574	LK-S61	040871488	9	.188	
USGS	20070411	1739	20070412	0819	WS	00625		00701574	LK-S61	040871488	9	1.5	
USGS	20070411	1739	20070412	0819	WS	00923		00701574	LK-S61	040871488	9	780	
USGS	20070411	1739	20070412	0819	WS	00939		00701574	LK-S61	040871488	9	19.6	
USGS	20070411	1739	20070412	0819	WS	61944		00701574	LK-S61	040871488	9	15	
USGS	20070411	1739	20070412	0819	WS	63120		00701574	LK-S61	040871488	9	19	
USGS	20070411	1739	20070412	0819	WS	65239	<	00701574	LK-S61	040871488	9	2.5	
USGS	20070411	1739	20070412	0819	WS	65240		00701574	LK-S61	040871488	9	27.0	
USGS	20070411	1739	20070412	0819	WS	71846		00701574	LK-S61	040871488	9	.242	
USGS	20070411	1739	20070412	0819	WS	82398		00701574	LK-S61	040871488	9	50	
USGS	20070411	1739	20070412	0819	WS	90095		00701574	LK-S61	040871488	9	4070	
USGS	20070411	1739	20070412	0819	WS	91075	<	00701574	LK-S61	040871488	9	18.0	
USGS	20070411	1739	20070412	0819	WS	91080		00701574	LK-S61	040871488	9	81.0	
USGS	20070411	1739	20070412	0819	WS	99220		00701574	LK-S61	040871488	9	1300	
USGS	20070411	1739	20070412	0819	WS	99904		00701574	LK-S61	040871488	9	2800	
USGS	20070411	1739	20070412	0819	WS	99923		00701574	LK-S61	040871488	9	2.600	
USGS	20070412	1815			WS	00028		00701575	LK-S61G	040871488	9	85543	
USGS	20070412	1815			WS	00061		00701575	LK-S61G	040871488	9	72	
USGS	20070412	1815			WS	00552	<	00701575	LK-S61G	040871488	9	1.90	
USGS	20070412	1815			WS	30209		00701575	LK-S61G	040871488	9	2.0	
USGS	20070412	1815			WS	82398		00701575	LK-S61G	040871488	9	70	
USGS	20070925	2304	20070926	1409	WS	00310		00705933	LK-S62	040871488	9	4.7	
USGS	20070925	2304	20070926	1409	WS	00335		00705933	LK-S62	040871488	9	32	
USGS	20070925	2304	20070926	1409	WS	00403		00705933	LK-S62	040871488	9	8.1	
USGS	20070925	2304	20070926	1409	WS	00417		00705933	LK-S62	040871488	9	114	
USGS	20070925	2304	20070926	1409	WS	00530		00705933	LK-S62	040871488	9	11	
USGS	20070925	2304	20070926	1409	WS	00605	<	00705933	LK-S62	040871488	9	.67	
USGS	20070925	2304	20070926	1409	WS	00608	<	00705933	LK-S62	040871488	9	.015	
USGS	20070925	2304	20070926	1409	WS	00625		00705933	LK-S62	040871488	9	.67	
USGS	20070925	2304	20070926	1409	WS	00923		00705933	LK-S62	040871488	9	58	
USGS	20070925	2304	20070926	1409	WS	00939		00705933	LK-S62	040871488	9	5.6	
USGS	20070925	2304	20070926	1409	WS	61944	M	00705933	LK-S62	040871488	9		
USGS	20070925	2304	20070926	1409	WS	63120		00705933	LK-S62	040871488	9	2	
USGS	20070925	2304	20070926	1409	WS	65239	<	00705933	LK-S62	040871488	9	2.5	
USGS	20070925	2304	20070926	1409	WS	65240	<	00705933	LK-S62	040871488	9	5.0	
USGS	20070925	2304	20070926	1409	WS	71846	<	00705933	LK-S62	040871488	9	.019	
USGS	20070925	2304	20070926	1409	WS	82398		00705933	LK-S62	040871488	9	50	
USGS	20070925	2304	20070926	1409	WS	90095		00705933	LK-S62	040871488	9	603	
USGS	20070925	2304	20070926	1409	WS	91075	<	00705933	LK-S62	040871488	9	18.0	
USGS	20070925	2304	20070926	1409	WS	91080	<	00705933	LK-S62	040871488	9	18.0	
USGS	20070925	2304	20070926	1409	WS	99220		00705933	LK-S62	040871488	9	93	
USGS	20070925	2304	20070926	1409	WS	99904		00705933	LK-S62	040871488	9	860	
USGS	20070925	2304	20070926	1409	WS	99923		00705933	LK-S62	040871488	9	.350	
USGS	20070926	1430			WS	00061		00705934	LK-S62G	040871488	9	4.1	
USGS	20070926	1430			WS	00552		00705934	LK-S62G	040871488	9	2.60	
USGS	20070926	1430			WS	30209		00705934	LK-S62G	040871488	9	.12	
USGS	20070926	1430			WS	82398		00705934	LK-S62G	040871488	9	70	
USGS	20071202	0019	20071203	1149	WS	00310	>	00800298	LK-S63	040871488	9	75.0	
USGS	20071202	0019	20071203	1149	WS	00335		00800298	LK-S63	040871488	9	240	
USGS	20071202	0019	20071203	1149	WS	00403		00800298	LK-S63	040871488	9	7.4	
USGS	20071202	0019	20071203	1149	WS	00417		00800298	LK-S63	040871488	9	117	
USGS	20071202	0019	20071203	1149	WS	00530		00800298	LK-S63	040871488	9	73	
USGS	20071202	0019	20071203	1149	WS	00605		00800298	LK-S63	040871488	9	1.1	
USGS	20071202	0019	20071203	1149	WS	00608		00800298	LK-S63	040871488	9	.366	
USGS	20071202	0019	20071203	1149	WS	00625		00800298	LK-S63	040871488	9	1.5	
USGS	20071202	0019	20071203	1149	WS	00923		00800298	LK-S63	040871488	9	860	
USGS	20071202	0019	20071203	1149	WS	00939		00800298	LK-S63	040871488	9	25.2	
USGS	20071202	0019	20071203	1149	WS	61944		00800298	LK-S63	040871488	9	8	
USGS	20071202	0019	20071203	1149	WS	63120		00800298	LK-S63	040871488	9	8	
USGS	20071202	0019	20071203	1149	WS	65239		00800298	LK-S63	040871488	9	3.6	
USGS	20071202	0019	20071203	1149	WS	65240		00800298	LK-S63	040871488	9	29.0	
USGS	20071202	0019	20071203	1149	WS	71846		00800298	LK-S63	040871488	9	.471	
USGS	20071202	0019	20071203	1149	WS	82398		00800298	LK-S63	040871488	9	50	
USGS	20071202	0019	20071203	1149	WS	90095		00800298	LK-S63	040871488	9	4490	
USGS	20071202	0019	20071203	1149	WS	91075	<	00800298	LK-S63	040871488	9	18.0	
USGS	20071202	0019	20071203	1149	WS	91080		00800298	LK-S63	040871488	9	62.0	
USGS	20071202	0019	20071203	1149	WS	99220		00800298	LK-S63	040871488	9	1400	
USGS	20071202	0019	20071203	1149	WS	99904		00800298	LK-S63	040871488	9	3800	
USGS	20071202	0019	20071203	1149	WS	99923		00800298	LK-S63	040871488	9	1.800	
USGS	20071202	1645			WS	00061		00800302	LK-S63G	040871488	9	64	
USGS	20071202	1645			WS	00552		00800302	LK-S63G	040871488	9	4.10	
USGS	20071202	1645			WS	30209		00800302	LK-S63G	040871488	9	1.8	
USGS	20071202	1645			WS	82398		00800302	LK-S63G	040871488	9	70	
USGS	20071211	1710	20071212	1359	WS	00310		00800339	LK-S64	040871488	9	840	
USGS	20071211	1710	20071212	1359	WS	00335		00800339	LK-S64	040871488	9	1200	
