"","OUT-S104_Group001GMIA0002_20131211","OUT-S104G_Group001GMIA0003_20131211","LK-S104_Group001GMIA0004_20131211","LK-S104G_Group001GMIA0005_20131211","OAK-S104_Group001GMIA0006_20131211","OUT-S104-R_Group001GMIA0009_20131211","OUT-S105_Group002GMIA0006_20131223","OUT-S105G_Group002GMIA0007_20131223","LK-S105_Group002GMIA0008_20131223","LK-S105G_Group002GMIA0009_20131223","OAK-S105_Group002GMIA0010_20131223","LK-S106_Group001GMIA0003_20140121","LK-S106G_Group001GMIA0004_20140121","CG-S106_Group001GMIA0006_20140121","CG-S106G_Group001GMIA0007_20140121","Out-S106_Group001GMIA0008_20140121","Out-S106G_Group001GMIA0009_20140121","OUT-S107_Group007GMIA-MMSD0003_20140225","OUT-S107G_Group007GMIA-MMSD0004_20140225","LK-S107_Group007GMIA-MMSD0005_20140225","LK-S107G_Group007GMIA-MMSD0006_20140225","OAK-S107_Group007GMIA-MMSD0007_20140225","CG-S107_Group007GMIA-MMSD0008_20140225","OUT-S107-R_Group007GMIA-MMSD0011_20140225","OUT-S107_Group002GMIA0003_20140227","OUT-S107G_Group002GMIA0004_20140227","LK-S107_Group002GMIA0005_20140227","LK-S107G_Group002GMIA0006_20140227","OAK-S107_Group002GMIA0007_20140227","CG-S107_Group002GMIA0008_20140227","OUT-S107-R_Group002GMIA0011_20140227","LK-Q23C_Group004MMSDGMIA0002_20140318","CG-Q23C_Group004MMSDGMIA0003_20140318","OUT-S108_Group002GMIA_IN0003_20140423","OUT-S108G_Group002GMIA_IN0004_20140423","LK-S108_Group002GMIA_IN0005_20140423","LK-S108G_Group002GMIA_IN0006_20140423","OAK-S108_Group002GMIA_IN0007_20140423","OUT-S108-R_Group002GMIA_IN0014_20140423","CG-S109_Group006SESQA0006_20140505","LK-S110_Group002GMIA0004_20140905","OUT-S110_Group002GMIA0005_20140905","CG-S110_Group002GMIA0006_20140905","OAK-S110_Group002GMIA0007_20140905","LK-S110G_Group002GMIA0008_20140905","OUT-S110G_Group002GMIA0009_20140905","LK-S110-R_Group002GMIA0012_20140905","OUT-S110G_Group003GMIA0001_20140905","Wavelength"
"149",0.0148473014054733,0.0146065733137901,0.0112109449607473,0.0107343618356176,0.0212552521512479,0.014412756086604,0.0163960586037829,0.0179363475117673,0.0208853744011991,0.01913705997846,0.0243690690042844,0.0326279209826766,0.0246552762361831,0.0115535898149351,0.0306759706267285,0.0379959095523696,0.0591976318783293,0.0021764946020108,0.00255624625884854,0.00192009827425838,0.00176332860062121,0.00174745556967488,0.00120730362301576,0.00188463793355633,0.0433491607212761,0.0522860499801738,0.037366195176877,0.0387915699300547,0.0383752946706465,0.0360331408899496,0.0438867338894945,0.000725647023801602,0.00073580254434721,0.0377160761024769,0.0280683310626792,0.0373351277530389,0.0276259094446709,0.0325033868356783,0.0372574174309863,0.00667253600942665,0.0396299694465947,0.0359227314648567,0.00865702888796616,0.0509384787289794,0.0399210162163595,0.0457769075468638,0.0395079891943546,0.0464965786496273,356
"150",0.0156050323949806,0.0154501831687842,0.0116772603404471,0.0111951861304712,0.0228502172500648,0.0152338620796698,0.0171838360316307,0.0187088337026831,0.0219874797349105,0.0201317633004903,0.0257019317766259,0.0342934624486242,0.0260709546620347,0.0120596155211677,0.0323426216617764,0.0400870399326605,0.0622099404216206,0.00224822226176742,0.00284900573793884,0.00210829598479093,0.00192592499081317,0.00184164180459153,0.0011738462421159,0.00208091786293633,0.045514648540547,0.0549306208638167,0.0390020334209871,0.0407221667157298,0.0403264528416063,0.0369797784125973,0.0456800398963289,0.00103595382566996,0.000562858696509269,0.0399865720184282,0.0299544436044443,0.0392268173270701,0.0292204524293134,0.0347183816034191,0.0393238429300439,0.00700509545736308,0.0418958582613558,0.0384487960154,0.0092722369184508,0.0538102378099605,0.0423793521352641,0.0483824961054476,0.0419836978357579,0.0490547319346814,353
"151",0.0168651131554214,0.0165461606160508,0.012341527103949,0.0118106802692535,0.0243679834167666,0.0162801649328103,0.0182965812362716,0.0194258886167095,0.0231935047349003,0.021389403933584,0.0274001837688086,0.035484812606543,0.0272812237316332,0.0121923871494111,0.0338544218427919,0.0421059135853577,0.0651762767286032,0.00245702019559427,0.00287802662992852,0.00214379552650319,0.00180945359049847,0.00191766247485714,0.00138527097695963,0.00211277833810023,0.0476848479673647,0.0574251616383491,0.0410368994782031,0.0426272489818615,0.042283986451523,0.0381076042167017,0.0481415976363594,0.00122192639138143,0.00106092751689244,0.042049999676258,0.0317393164569772,0.0413606991661073,0.0307409688641334,0.0365376419826265,0.0416660424143986,0.00730087687085966,0.0440382010553631,0.0402369474582149,0.00945927426919599,0.0565732850360745,0.0439846927428153,0.0507330607210818,0.0437116892970962,0.0513411771490836,350
"152",0.018018744091188,0.0177091949786983,0.0131346252875028,0.0126521491606012,0.0262267457753557,0.017470655903982,0.0190215306005603,0.0205581291732134,0.0244015647131606,0.022392669187156,0.0289032562421121,0.0368400912006376,0.0285611804752796,0.0129353393825646,0.0353023330502149,0.0438492592656135,0.0682356364416075,0.00249199303168628,0.00285746579754852,0.00202784123543845,0.00206836859731751,0.00207160724060185,0.00135109065900762,0.00212704876389142,0.0496386505640124,0.0598566133844669,0.0426825379438095,0.044466289775669,0.0442713452915876,0.0389549477694174,0.0502479147589901,0.000928826782718245,0.000547804452094074,0.0445558331420563,0.0339201222468699,0.0437339197450602,0.0327874498971648,0.0387434798890818,0.0442103582938945,0.00736737188617448,0.0463794310783346,0.0420016037477558,0.00979010899991906,0.0594889949518821,0.0461800140959537,0.0531524850196007,0.0463094711043783,0.0539644625996365,347
"153",0.0193551762203001,0.0187609182432957,0.0137604762984709,0.0132305992974631,0.0277459614888028,0.0185514825905627,0.0203701095817826,0.0215185300260137,0.0257877948644794,0.0239757351211235,0.0307952168359807,0.0384334617893305,0.0301980093026648,0.0134309289691663,0.037401367956993,0.0463113005869068,0.0716516159717678,0.00257453315668761,0.0031548774222421,0.00240076759892327,0.00218051657641535,0.00211164885493271,0.00148110374817471,0.00241952916984408,0.0523169997569948,0.0628111794726019,0.0448224021372506,0.0468083709892048,0.0465924351329943,0.0403348125143223,0.0528014365735346,0.00109440074550961,0.000823314591589299,0.0468467914134995,0.0353956423220469,0.0456960660870569,0.0341990909005801,0.0408034307980034,0.0463312756789929,0.00838255593132636,0.0488157210984361,0.044596145840031,0.0106138529661794,0.062580972487913,0.0488361263030348,0.0560873934913011,0.0490723624084698,0.0569201129979708,344
"154",0.0205986709066181,0.0200409553206069,0.0146028541559491,0.0141805761033829,0.0298689923682586,0.0198923514873238,0.0214551072906371,0.022728612734143,0.0271352848356425,0.0251860853017437,0.0325514468169712,0.039785828297386,0.0313989811648299,0.0138736245019699,0.0391587402798045,0.0482302532096685,0.074784073545767,0.00277876247787556,0.00311928202148808,0.0024164812070518,0.00208383034266462,0.00216620684102381,0.0014601119545922,0.00240868510181823,0.0545766253456142,0.0654596453460503,0.0466646949861818,0.0487952590381738,0.0487145873242267,0.0413033508961459,0.054972311119175,0.0010274584846273,0.000779363588832136,0.0493027201922457,0.037778367630991,0.0480846180509498,0.036163107336327,0.0430568924413134,0.0489265475140347,0.00843810285492905,0.05144640384425,0.0466734109444712,0.01075445172594,0.0659145148851558,0.0509713190228047,0.0586497613064772,0.0514704460213879,0.0595653045895943,341
"155",0.0221775673945362,0.0213425812043958,0.0154006878120206,0.01490650029814,0.0317226892170951,0.0211632573460174,0.0228246236743577,0.0238095257687474,0.0287104009002902,0.0268790950846822,0.0344962280007977,0.0413981539428384,0.0331869017564066,0.0147038294149013,0.0413073222937452,0.0506892544900332,0.0783627047079073,0.0028678769543646,0.00349037113950925,0.00255003744438688,0.00239441556091799,0.00238716317529603,0.00132109258537074,0.0025711448000045,0.0571777885562914,0.0684859133242747,0.0490702929306844,0.0511069191115725,0.0511358444893142,0.0425303284481594,0.0576483819035735,0.00116186419721505,0.000748479717074218,0.052085854019793,0.0398128351499136,0.0502653549888918,0.0381167729572891,0.0455552777814649,0.0514298552177695,0.00895681525620648,0.054186255328074,0.0486001120683501,0.0112421053291134,0.0692948070672935,0.0534106821367544,0.0614101403069612,0.053798120623099,0.0624913561318836,338
"156",0.0233561772396275,0.0224859709515482,0.0161690666599734,0.0156896949870719,0.0338249483165013,0.0223801048979895,0.0241025122858964,0.0253847122414559,0.0301360426070359,0.0283008385591247,0.0365627874904726,0.0431137449063085,0.0348684878177485,0.0153891286090696,0.0435484116341179,0.0529045710131846,0.0818764895776085,0.0030731643498446,0.00362108008557939,0.00278658552974222,0.00247502764291606,0.0024844874657556,0.00174685308247864,0.00280189919256628,0.0597821608325792,0.0715547179238345,0.0512359643489961,0.0534216848211376,0.0536194639418877,0.0440235558704366,0.060169465131386,0.00109325960522329,0.000877027764378785,0.0547169492652012,0.0421282282601418,0.0531077242297348,0.0399876323191122,0.0479381774420973,0.0542687004023458,0.00929872122984984,0.0569020022076405,0.0513703066196286,0.0119392010567694,0.0725676241017098,0.0561751087304734,0.0644162532111392,0.057028935544102,0.0655874975846723,335
"157",0.0253521977740429,0.0241723328531717,0.0173206671005722,0.0167796409412476,0.0362165632288193,0.0239797748854284,0.0258020202745323,0.0269464253735587,0.0320309207331732,0.0301956094167363,0.0386594643336969,0.044741309103065,0.0366006618102948,0.0162057256920574,0.0458649521925309,0.0555561706904861,0.0854324722055865,0.00314531026557635,0.00372513801800397,0.00267558000014538,0.00230618841988271,0.00252165901112072,0.00167788788725774,0.00269968468038739,0.0624936168423746,0.0749168942852114,0.0537015717015064,0.0559128022009454,0.0563076543465389,0.0456405912095535,0.0628743162015236,0.0008582150571091,0.000775036855455531,0.057906573934745,0.044855544756653,0.0560647865991843,0.0426496940731802,0.0509087899023956,0.0573730748245685,0.00966503327798078,0.0601294771018997,0.0539824580601434,0.0122038593694517,0.0766961917637322,0.0589530778484646,0.0676206184638874,0.0598792794520336,0.0685518298368835,332
"158",0.0269775659750536,0.025432792239081,0.018161879726621,0.0176831576830693,0.0385643844736451,0.0253495180804233,0.0273885269353486,0.0288309682687645,0.033862011439448,0.031946027856085,0.0412144774528354,0.0469597821037797,0.0385702785769963,0.0172655532825706,0.048659938432635,0.0582554019161047,0.0897698386003323,0.00331050644630447,0.00390731867334205,0.00296865361862948,0.00272054121244041,0.0027729814351804,0.00180883727949948,0.00302226774551787,0.065720343221973,0.0782831472398285,0.056443155872027,0.0586328772491013,0.0591688799732038,0.0475389091194421,0.0661661936125737,0.00134160535889029,0.00103281749707745,0.0606684427623135,0.0470397158555472,0.0585737506873622,0.0446092708103624,0.0533631952720295,0.0600931877884355,0.010471274327674,0.0634404162001504,0.056637833198968,0.0130441687459302,0.0806681361496889,0.0619258231787584,0.0708253084048275,0.0633955614348983,0.0721100657502293,329
"159",0.0286613176368834,0.0272301774868156,0.0193800474032609,0.0189645519445057,0.0411048002013144,0.0270807007190562,0.0293248521568778,0.0307513041911645,0.0357354567958699,0.0339573450030248,0.0435712487704327,0.0486079469123401,0.0403000117032902,0.0183175574446953,0.051257194356197,0.0607100788154644,0.0933270660152458,0.00345493237818247,0.00406403842995364,0.00300631224853007,0.00266567706490818,0.00269590513304223,0.00190435779228619,0.00312057770452584,0.068377276616611,0.0815511350460939,0.0588435990381849,0.0613087360854049,0.0618026794024751,0.0490637824619789,0.0688741945976449,0.00109990989481187,0.000816521918226885,0.0638998122952535,0.0495481655660215,0.0618235245636767,0.0472299467919842,0.0563965131717852,0.0633985215704066,0.0106310447110589,0.0666835270508724,0.0593073269352062,0.0137564707998775,0.0845560180689587,0.0649582687126317,0.0739708008692074,0.0666918483695813,0.0757757214275619,326
"160",0.0306907432135366,0.0286054118685529,0.020340890383103,0.0198739999005697,0.0438213343106196,0.0285351526251296,0.0313371462290864,0.0330257689435827,0.0380001347740388,0.036119272087004,0.0462451274909399,0.05067672973662,0.0423544287917855,0.0196356943419942,0.0543025519166912,0.0636133788672633,0.097549506203956,0.00363247059135182,0.00425273071018147,0.0030896510735258,0.0028244876864026,0.00305184162661534,0.00193463079908315,0.00318960727876897,0.0715436859510776,0.0851483302050596,0.0617043553556979,0.0643049964066407,0.0647979263598657,0.0511495434426864,0.0721744530396087,0.00125126708908895,0.000913709058052301,0.0671884936023974,0.0524982458628023,0.0646467984154622,0.0498034732389131,0.059500125327888,0.0665257353947018,0.0113859589091617,0.0706915176906392,0.0626050856057466,0.0146714749313085,0.0892618816537534,0.0685851728989726,0.0778266459896338,0.07073098821444,0.078933468952796,323
"161",0.0327004673271536,0.0304173604793222,0.0215989369795183,0.0210967224792017,0.0466056341753293,0.0302795910484693,0.0337048513453209,0.0352725701324286,0.0402417775530074,0.0384073426102795,0.0489548458138705,0.0529775671430876,0.0444137553412432,0.0209138469266685,0.0573967389664605,0.0664850481139364,0.101599197334828,0.00372798893080499,0.00433651991209495,0.00339546274295163,0.00302863008964885,0.00306386850120875,0.00218649667246824,0.00341598565479842,0.0749052903121479,0.0886961882364403,0.0644390711439477,0.0672438051151837,0.0676736140941768,0.0532844178444726,0.0752191206545766,0.0013248054894526,0.000985998199366465,0.070630894007955,0.0553838952925614,0.0683341018441892,0.0526671798725974,0.0627163643165134,0.0700726267921945,0.0117875590282626,0.0742440971276849,0.0649273440877059,0.0151541794389727,0.0934224783469984,0.0716888133066659,0.0810516449380696,0.0743268406895787,0.0823097049063428,320
"162",0.0350071285105431,0.0321610911020888,0.0227860359713541,0.0223475418975604,0.0497251493948459,0.0321463593752489,0.0359510560657583,0.0379169162892559,0.042749844002217,0.0411014069457705,0.0519358848902072,0.0552012971187791,0.0466823974085449,0.022248962065357,0.0606929405063997,0.0696584020481427,0.106182688500761,0.00401750784190188,0.00462835458115009,0.00357280188392978,0.00305301877371611,0.00329531452083011,0.00232317661918505,0.00359222458744972,0.0782383907844821,0.0923680801788463,0.0674473311241558,0.0703204269305237,0.0711721681229328,0.0554382917228967,0.0788673965501085,0.00130900778400606,0.000969658435539863,0.0741395679185203,0.0585351300908296,0.0717264652095446,0.0555903724034214,0.0661555604188853,0.0736527743459069,0.0127241118329515,0.0782620198978158,0.0683208655523784,0.0159872648732162,0.09789674025046,0.0752931265748107,0.0846697602261676,0.0779785113218054,0.0864650256966762,317
