"","GRnumber","A698","A695","A692","A689","A686","A683","A680","A677","A674","A671","A668","A665","A662","A659","A656","A653","A650","A647","A644","A641","A638","A635","A632","A629","A626","A623","A620","A617","A614","A611","A608","A605","A602","A599","A596","A593","A590","A587","A584","A581","A578","A575","A572","A569","A566","A563","A560","A557","A554","A551","A548","A545","A542","A539","A536","A533","A530","A527","A524","A521","A518","A515","A512","A509","A506","A503","A500","A497","A494","A491","A488","A485","A482","A479","A476","A473","A470","A467","A464","A461","A458","A455","A452","A449","A446","A443","A440","A437","A434","A431","A428","A425","A422","A419","A416","A413","A410","A407","A404","A401","A398","A395","A392","A389","A386","A383","A380","A377","A374","A371","A368","A365","A362","A359","A356","A353","A350","A347","A344","A341","A338","A335","A332","A329","A326","A323","A320","A317","A314","A311","A308","A305","A302","A299","A296","A293","A290","A287","A284","A281","A278","A275","A272","A269","A266","A263","A260","A257","A254","A251","A248","A245","A242","A239"
"1","1% Tea Standard_Group001GMIA_IN0004_2014/20140423",0.000983918382962449,0.00117022527543713,0.0011717917993695,0.00106825133012088,0.00124546755135765,0.00112932731140751,0.00141844856232228,0.00119131226229627,0.00127902083551174,0.00142983502524162,0.00120190198592835,0.00143446490341196,0.00130363107656929,0.00147054648520247,0.00137188537817423,0.00153491226461803,0.00150109069889945,0.00147942761651843,0.00161288448698925,0.00159870398200953,0.0017174968857663,0.00163054860062453,0.00180589607513681,0.00177470256672159,0.00183784412294994,0.00187980604141483,0.00196447951950067,0.00203452846981327,0.0020647117119634,0.00213300008322649,0.00220539112622083,0.00226297592424462,0.00234512157061124,0.00240098297667761,0.00247189451136143,0.00249693227375098,0.00268764246736791,0.00265152536692453,0.00275442700020061,0.00283647338551446,0.00282666372483594,0.00303611082089772,0.00304798918510304,0.00323283643393425,0.00330464722503893,0.00334648926128042,0.00348129484033166,0.00357733124253146,0.00370846251236063,0.00376879730017378,0.00394044571822161,0.00434254456958397,0.00423951455345304,0.00427934774945906,0.00424882398943621,0.00493502891914895,0.00469776345713343,0.00528443888659326,0.00509252056125278,0.00514608544984919,0.00544115438662901,0.00558794976061472,0.00584798268147895,0.00575141047327495,0.00638569596388892,0.00643018225034817,0.00671548170467069,0.00678698200240296,0.00712559153881381,0.00705473145124978,0.0075211678556131,0.0076648645653982,0.00789374578005305,0.00802855379740622,0.00835077886083829,0.00845825441058156,0.00865552482208829,0.00893762889595746,0.00908116962628469,0.00939947829052772,0.00959962364362688,0.0098381054850651,0.0100417945520829,0.0103566893381736,0.0105778954951939,0.0108616631818139,0.01104712329151,0.0114444511795384,0.0118634058777064,0.0121044388624289,0.0123766487447821,0.0128576519631795,0.0132319183497904,0.013658066823467,0.0139237585419123,0.0146010052519148,0.0153988121928106,0.0159878657691005,0.0168018486040484,0.0175860036106642,0.019072621063022,0.019975764246756,0.0218924924259499,0.0236130246251303,0.0256422104276317,0.0277782341177025,0.0299332041894487,0.0329441938630385,0.0352179102300324,0.0380700382011362,0.0408156483985378,0.0435420919008418,0.0463614748971209,0.0487545842045158,0.0511339171250109,0.0532060187275467,0.0552177626180409,0.0570924788190815,0.0588757095749991,0.060659419616165,0.0623042378316631,0.0639547519661299,0.0655773161358586,0.0671755833441716,0.0690655048589644,0.0710717059750628,0.0735807817992962,0.0765207329323031,0.0800224952728208,0.0840864340121783,0.0884963813540497,0.0940675878260294,0.0989021829176957,0.105872219568154,0.11387280463665,0.124970179570682,0.139500470755683,0.157222364328577,0.17497473504116,0.190619334942678,0.204019088897502,0.214227210011535,0.220928625378541,0.22269638781526,0.218727630878481,0.21070175631146,0.200755289901231,0.190484000105134,0.181572264399592,0.175667129867436,0.174703009516172,0.18013519555911,0.194056764074188,0.215474505191373
"2","1% Tea Standard_Group001GMIA_IN0005_2014/20140423",0.00151758388441032,0.00171033853244281,0.00162178875451147,0.00161561825724653,0.0016883513693044,0.00170925351770178,0.00190208718759533,0.00172464321780678,0.00184719447732597,0.00188112435084316,0.00184352174891354,0.0019775460155683,0.00185296709868279,0.00204879600004193,0.00200073116335111,0.0020577550766257,0.00210425386381961,0.00208574721308201,0.00223744946264247,0.00216629611935263,0.00224454756207654,0.00229382248271582,0.00235329841012734,0.00246162505162006,0.00245449772332549,0.00253736306494014,0.0026190824828843,0.00264982307531269,0.00275892578973843,0.00271435871015712,0.0028708471303234,0.00286861924176466,0.00300913644264886,0.00311622212535442,0.00309959857136114,0.0031636445912747,0.00333078097219971,0.00331083276127046,0.00342631364522741,0.00352822507664898,0.00360876258403715,0.00370250217296723,0.00377638655380953,0.00394923628614686,0.00403670166679278,0.00416567162616041,0.00422887245923869,0.00430408747962051,0.00448584771757929,0.00453815920095324,0.00475058153316446,0.0051347332661696,0.00462679889865327,0.00519770822805549,0.00527124975110753,0.00575392446710314,0.00557143211098809,0.00586196281389462,0.00603726225199154,0.00603782825464896,0.00633216774114271,0.00652685208159831,0.00665832666790823,0.00699927941762403,0.00723973006985014,0.00737334862123485,0.00766619451229382,0.00762538793341022,0.00813116998066958,0.00812809972850345,0.00846351466174956,0.00863666347925797,0.00879965691049734,0.00904493558113119,0.00926028119572893,0.00948197881849069,0.00968937666296731,0.00989113286033623,0.0101133319386074,0.0104035344549142,0.0106757285826493,0.0108762182169879,0.0110864577692064,0.0115458654751459,0.0116005718477919,0.012003743893343,0.0121611536722403,0.0125197835962363,0.0129945772091169,0.0132411297534252,0.0136730960264875,0.0139467705746362,0.0143778992077965,0.0148270516713826,0.0152879418704939,0.0158027157819015,0.0165373271331087,0.0172591757168274,0.0180446978899525,0.018992563348257,0.0203029421217644,0.0215229827382401,0.0232202957351576,0.0248881807587035,0.0269088912838499,0.0291165775622346,0.0312145382789373,0.0343116196500634,0.0365847122074833,0.0395152941295776,0.0422311779003771,0.0449901536252064,0.0477728977750218,0.0502710185561369,0.052577153735687,0.0545800833236319,0.0568998285571872,0.0586599655543335,0.0605981623000847,0.0622502719666278,0.0637196544198174,0.0656391512436384,0.0672452566552511,0.069134590951215,0.0707667959073624,0.0727903764741495,0.0753421489907031,0.0782736709521181,0.0817396140465299,0.0858920025468288,0.0902627427156095,0.0958939302644966,0.101015816617403,0.107690934660733,0.115815064527013,0.126661907879351,0.141607878836824,0.159319393486064,0.17708810655105,0.19288109213641,0.206332680928949,0.216682898788198,0.223435476993165,0.225342646471978,0.221448738302423,0.21340303301212,0.203717571431187,0.193378160993827,0.184637924249296,0.178841522861874,0.177673701382141,0.183446391204958,0.197002363597739,0.218880838654903
"3","1% Tea Standard_Group001GMIA0004_2014/20140905",0.000256933873233791,0.000477084875148489,0.000590603974489847,0.000579781055142779,0.000545035638162819,0.000602824164032215,0.000581368769075992,0.00067816271509166,0.000794504711872238,0.00084073620004081,0.000696615681255634,0.00074789039939838,0.000883726213327539,0.00095864369652292,0.000833879352398156,0.000753685851515866,0.000962534792733664,0.00100886725169314,0.000962657805584918,0.000904031054788731,0.000994985980360841,0.00108154516722229,0.00109829290732468,0.00109644819088971,0.00115649958264233,0.00121511722283,0.00122210759044297,0.00127164350901253,0.0013399972672103,0.00126759423464284,0.00144865655744973,0.00150694299410408,0.00155985299639584,0.00148252813833244,0.00152364403460853,0.00169540412507977,0.0017812322702726,0.001736406478799,0.0017688212378506,0.00196352770497483,0.00199581914050993,0.00202053384197409,0.00208909845980068,0.00223974917300561,0.00224178638324406,0.00232887975418844,0.00239817988979946,0.00247819059727848,0.00257538668070179,0.00268666368150228,0.00282720693850138,0.00289920670343659,0.0029851151490901,0.00313942272617404,0.00325434251745259,0.00297228150660346,0.0034581997242763,0.00392580045975349,0.00383217864179195,0.00368614143618713,0.00403650022757135,0.00453882279924028,0.00447255609265678,0.00458595575003968,0.00498740193879764,0.00507999887026808,0.00524258911812032,0.00538782756693368,0.00579406972406846,0.00581381049957005,0.00591790382353684,0.00624307023607994,0.00652628038550278,0.00660725158481823,0.00681235869191017,0.00701222715214584,0.00721778856890635,0.00736054136905866,0.0076044942612603,0.0078866107993589,0.00809475499104749,0.00821995034942045,0.00855833439604967,0.00880882576669425,0.0090196510482821,0.00914036801063449,0.0095726386871968,0.00977155269202563,0.00987100384260029,0.0103242166428173,0.0110520433957933,0.0111340826459023,0.0115756480327621,0.0118401406906599,0.0122450186757919,0.0126640933289171,0.0134526593574611,0.0136743732018717,0.0147056852038667,0.0157606263195394,0.0167415965070466,0.0180557188817197,0.0195405293623029,0.0216709112693727,0.0230177416698727,0.0252499072243172,0.0275574378894851,0.030197190414897,0.0324538004045438,0.0352462269074518,0.0380457616017972,0.0404703602682833,0.0431653901087158,0.0454909036002848,0.0478989110711698,0.0497789229646654,0.0519603916217488,0.053810601325283,0.0552561976785958,0.056930127331711,0.0585151403844431,0.0602209796091127,0.0617907528688556,0.0634697542808585,0.0652334644437459,0.067320670838048,0.0700098434034128,0.0727613757025641,0.0762878454377352,0.0801781229816025,0.0853864857681233,0.0905485966285039,0.0961729866685248,0.102954112331366,0.111717442994434,0.123264326163943,0.138751299428652,0.157500008232386,0.177089764881063,0.194454898623211,0.208940899285399,0.220025574186864,0.226991474373502,0.228506916840581,0.223866966200525,0.214590485707096,0.20353404476283,0.191441925427723,0.181019484653682,0.173989257775901,0.171393335934017,0.175342446109984,0.188260384903012,0.21067024432623
"4","1% Tea Standard_Group001GMIA0004_20150106",0.000926029677490689,0.00101169936201624,0.000897991777023126,0.00105881336009369,0.00105135992069496,0.00092757863194261,0.00111998265614046,0.00113552027814703,0.00111409005451854,0.00108020574272975,0.00123165301990835,0.00123301491164601,0.00133720826410155,0.00112060502771746,0.00129612438664249,0.00133426765716111,0.00125686440024231,0.0013664978678391,0.00134603987180361,0.00142228546574973,0.00153199600831942,0.00145140942397574,0.00150197747579671,0.00157246412652515,0.00160689802699161,0.00164850300039573,0.00166144366913408,0.00181319665903626,0.00184225356554915,0.00196068766402021,0.00190793868715301,0.00208452051103771,0.00215096530429779,0.00210141757418684,0.00234618185682972,0.0021909918414341,0.00234572549341991,0.00239144482592259,0.002452503273538,0.00255775476770138,0.0025948583363101,0.00273210477204315,0.00252245159887015,0.00302292162333029,0.00303158406768539,0.00299024590008327,0.00318879812520256,0.00330732145215152,0.0036853086366877,0.00354918480539192,0.00362973273514357,0.00377929803607918,0.00392642645205939,0.00421318341527564,0.00414645610968284,0.00459894579551816,0.0045554691807708,0.00461568313184235,0.00466085921483232,0.0049351327872866,0.00525534499760469,0.00513279741359564,0.00546766071518531,0.00563401127715544,0.00581590472023938,0.0060539259836475,0.0061705873832161,0.00641985338492328,0.00669502427573317,0.00680082637197171,0.00703314850830875,0.00730064383088397,0.00747305165166294,0.00767591619787002,0.00775474950157526,0.00808198794436758,0.00815112137369588,0.00847924832135689,0.00868464435686916,0.00890149944627382,0.00911159794743015,0.00934295502819447,0.00960353716249818,0.00983897373090018,0.010061902310922,0.0103412666696444,0.0107536243741353,0.0109256996129711,0.0113628976966075,0.0114162467980679,0.0119489754805014,0.0124037638444186,0.0126047624301804,0.012904605511013,0.0134749807118673,0.0139410751915676,0.014710308397816,0.0151632140793952,0.0161219767293329,0.017014294048328,0.0180950492912763,0.019511903115576,0.0206806915650584,0.0226526394491011,0.0245857390691045,0.0265066671388503,0.0290423161902702,0.0314249703706672,0.0340578700511769,0.0366591351669365,0.0393933665251445,0.0419920161288852,0.0445410773257409,0.0469337718946797,0.0490572758159617,0.0512932357028954,0.0531069813919716,0.0549856536745762,0.0564796005990517,0.0583128523686299,0.0597080490520489,0.0613597919239256,0.0630095244943421,0.0647130948945437,0.0666142513547986,0.068800688180637,0.0713409198018989,0.0745329149490149,0.0784215723998874,0.0831470704763132,0.0884650516906312,0.0940795435215191,0.100461273524852,0.107904217990548,0.117216942616365,0.129578338035241,0.146157443750644,0.165979024208113,0.186792585447013,0.205105002493678,0.220716294832024,0.232281099662426,0.239747852264054,0.240403093029449,0.23521473144426,0.225135627569507,0.213146636480787,0.200480033296211,0.189640432334407,0.182081053486311,0.179838328392841,0.184944186303224,0.19902106580761,0.223190936472917
"5","1% Tea Standard_Group001GMIA0004_20150116",0.00054279574919606,0.000786197884966142,0.00061357352291253,0.000796432237056224,0.000633387003730828,0.000825871882266999,0.000675463130944858,0.000857661295235438,0.000750722697393377,0.000967940094762197,0.000815100604179022,0.000968377118522491,0.00089873532244443,0.00105307252902463,0.000907038818950397,0.00109330783390267,0.00100643389833735,0.00113640992868321,0.00111002260705542,0.00123548075757339,0.00118315982876496,0.00132729369756946,0.00125994786685328,0.00142256825906523,0.00143577016857447,0.00143765804420782,0.00154146729502488,0.00158594161486144,0.0016651888322669,0.00168948240969479,0.00179012481315041,0.00180017375598306,0.00186052018850826,0.00190507226460959,0.00203104286174943,0.00203962517641287,0.00217944708127058,0.00220810230938046,0.00231945494540472,0.00233756773021071,0.00245299719696736,0.00247920259188452,0.00265562667449724,0.00265358055685107,0.00282155312990011,0.0029879995501239,0.0027686258180423,0.003274262902497,0.00305697546620618,0.00345153203727598,0.00324723955841759,0.00366051867395124,0.0036569047126893,0.00364446529310599,0.00391006049984633,0.00421410479028551,0.00425460432560973,0.00452509239399487,0.00425142442525235,0.00490780077931278,0.00460005165295158,0.00530159566444992,0.00512451811049164,0.00571684753224903,0.00559594993209741,0.00608240086345148,0.00600347408441344,0.00653531403394784,0.00642578668259204,0.00679708390318589,0.00682286057783508,0.00711314338663092,0.00723242089804262,0.00752048601660292,0.00764701302702587,0.00790821576644646,0.0080856416448536,0.00835564256945519,0.00850522399118502,0.00878026711934852,0.00896454534652446,0.00926512903020701,0.00944437823661839,0.00978550353612261,0.00991632250625196,0.0102612092852575,0.0104658426064202,0.0108482935050712,0.0111766810870533,0.0113626687400452,0.0117676301150575,0.0121676629354504,0.0125382618402427,0.0132138678159003,0.0132560106498334,0.0142802601090252,0.0144602694416997,0.015615531809806,0.0160880003847363,0.0174499034255329,0.0181360826045664,0.0196426597982065,0.021134956555061,0.0228537084046054,0.0247466471955584,0.0269416691933474,0.029192743844529,0.0318106996458936,0.0343468582767836,0.0371548483718118,0.0397338651470479,0.0424571066252561,0.0450289342918107,0.0474631084327627,0.0495676004276023,0.0517888124285919,0.0536110478837356,0.0555062074782722,0.0571368660934676,0.0588942004608767,0.0602704200876652,0.0620693531526578,0.0637871483781099,0.0655567296989014,0.0675344518488351,0.0696215297023041,0.0724349884873293,0.0754510362634576,0.0794755466735431,0.0841100660735989,0.0894344798108694,0.0952977657058362,0.101877698521248,0.109602145612366,0.118919561168678,0.131648448911618,0.148325933979851,0.168144315824657,0.18921155138006,0.20750093451375,0.22342073602337,0.235143671629293,0.242412902709072,0.243333353525467,0.238082820852192,0.227858325915157,0.215939092513135,0.203239796552521,0.192507334453684,0.184924226117786,0.182892580903917,0.18775831795434,0.202641948481411,0.22603304641462
"6","1% Tea Standard_Group001GMIA0004_20150305",0.000809304795864304,0.00106739961585707,0.00100193093176507,0.000953824469802338,0.00105409054977499,0.0010356051731587,0.00105021753346392,0.00112593748407163,0.00108209090297453,0.00117980187870344,0.00110672458301866,0.00123710470757103,0.00131804691485501,0.00121651639353665,0.00138790381756063,0.00128048188897846,0.00141694759370417,0.00139258626160155,0.00150216422343647,0.00149736161408134,0.00157573891556451,0.00162950927061699,0.00165685453028111,0.00166525901389351,0.00175626770059223,0.00185215331622397,0.0018516859285694,0.00193811005169683,0.00198314298862357,0.00206082541482271,0.00219098665913793,0.00221970593951402,0.0022032217171288,0.00230348863798114,0.00236794413662734,0.00250105146995767,0.00245801455896832,0.00264908546383971,0.0026109243270084,0.00278759232170749,0.00281869523125774,0.00293202627154768,0.00297466415299489,0.0031663174432252,0.00318973503255328,0.00340191659022678,0.00330585685282535,0.00398708434534796,0.0036106856753458,0.00418017767742678,0.00389764240465203,0.00416098923166794,0.00411698152859215,0.00462747540531798,0.00443594428196428,0.00487806686569889,0.00480372362633072,0.00520465162439161,0.00489112641403376,0.00549569667842897,0.00557602737813376,0.0058812512392116,0.00588913244670817,0.00623573987758035,0.00641091094865944,0.00685785805415548,0.00668478332289022,0.00710432782930925,0.00728983052015772,0.00752425707504184,0.00768329735296789,0.00797408670896907,0.00810676214577693,0.00838447062361927,0.00861926200257947,0.0088110886562069,0.00891584550968711,0.00923619328091736,0.00946901986234264,0.00971735476790308,0.009967251049633,0.010119259706199,0.0104671884312653,0.0106362061587154,0.0109263335840631,0.0111082639349308,0.0114656300397677,0.011708136779811,0.0120683864293625,0.0122891063163303,0.0127542416670328,0.0130243008598916,0.0135005132687237,0.0138536259683595,0.0143108777187277,0.0147754949341057,0.0154190550768893,0.0159884805450507,0.0169313840630575,0.0180205747541726,0.0190387514462413,0.0205391636999239,0.021930535712716,0.0238508492974766,0.0256229904679746,0.0280216202852113,0.0301342079590415,0.0328997102630428,0.0354118227338941,0.0383624760966925,0.0409666199586679,0.043961018010586,0.0463426144882803,0.048973617375538,0.0510860004660677,0.0534929397933396,0.0552749163530337,0.0572210730787844,0.0590090042063494,0.0606669496264909,0.0624090480749643,0.0639205774577485,0.0656392361041991,0.0674247670319718,0.0693189759240429,0.0715275758666326,0.0741857975115337,0.0774661768621097,0.0813690696730808,0.0860533408871567,0.0913591793345998,0.0972907759399497,0.103742318235349,0.111335267001827,0.120638983325141,0.133177426049425,0.149778187541479,0.169814767663382,0.190795851251626,0.209220986019462,0.224838630095054,0.23680953752455,0.243852180964221,0.24519688780047,0.240122800612739,0.230235938159534,0.218438070351968,0.20605604097808,0.1955213969659,0.188247065135437,0.186236121510275,0.191454303505061,0.206069911949698,0.230521561824974
"7","1% Tea Standard_Group001GMIA0004_20150313",0.00097034161759342,0.0011638367900729,0.00102194440557275,0.0012230298265006,0.00120342886240458,0.00118818061059004,0.0014090323148949,0.00128840164202269,0.00146912278400377,0.00131077525105205,0.00153818303921748,0.00138203664149737,0.00149273273463559,0.001398072005683,0.00150588679776864,0.00162317488338978,0.00148285392910992,0.00168382242277662,0.00154958040156343,0.00164307978422245,0.00171761847410185,0.00174026494333342,0.00184000080981059,0.00189114027247409,0.0019615912089683,0.00200024815661377,0.00201835860366164,0.0021234517716368,0.002236222711711,0.00228868938181858,0.00228115238621372,0.0024002741550661,0.00241888125735026,0.00245995631913091,0.00259617829099838,0.00261427429068685,0.00289611856963542,0.00272908071088562,0.00291404409454111,0.00290838769174443,0.00301444268352231,0.00307202332169253,0.00317735205959038,0.00323049178344713,0.00337551153674171,0.00351645011881891,0.0037126586397879,0.00382304483585651,0.00381795624215063,0.00392474148655104,0.00377549710091202,0.00420423257089564,0.00426511638543435,0.0044271353225199,0.00480086912677612,0.00479036906110798,0.00494837390654943,0.00515350392275346,0.00533671279050793,0.00549553317027069,0.00565197673389205,0.00612594139140655,0.006141754499868,0.00639279807704083,0.00658222653679833,0.0066917018306597,0.00701732330890237,0.00718435907747195,0.00746126814486599,0.00764321520449406,0.00792013338680922,0.00815054085328593,0.00819277584789619,0.0086134262419538,0.00873686256462799,0.00901332177191122,0.00919567519754211,0.00943104439366149,0.00963354941798227,0.00999564186561718,0.010175329251453,0.0104574284110713,0.0107167652256913,0.0108893181896675,0.0112033231968013,0.0112940571989634,0.0117374466127089,0.0119617045230846,0.0124749541431119,0.0126492704790683,0.0130491948023513,0.0133226832127369,0.0137494120556422,0.0141479762487973,0.0146514238542365,0.0151230986901588,0.0158076567598172,0.0165130481738209,0.0173627639583312,0.0180936834914092,0.0196890830008161,0.020524563352422,0.0225576846272944,0.0240756241950106,0.0261047805089911,0.0282171748539237,0.0305937061637112,0.0332297671285976,0.035812134348877,0.0387659136239189,0.0413917513394137,0.0442887830255537,0.0467988872257868,0.0495730342602054,0.0517098929394381,0.0540173592118566,0.0559503602858703,0.0576079814770745,0.0595706339110873,0.0611053228517727,0.0629021784842232,0.064486107053693,0.0662089164577971,0.0680107428077247,0.0699401158411003,0.0722233803028014,0.0747912858662644,0.0780795344897935,0.0818400365745561,0.0867314203496456,0.0917596849366818,0.0979402297189611,0.104281410029895,0.112258613052,0.121222970567342,0.134318881509964,0.150805840397256,0.170829114045242,0.192049827922916,0.210449054856053,0.226301534830253,0.238079913167789,0.245398436595037,0.246591016967895,0.241611682180276,0.231619640621224,0.219853334722978,0.207360369357923,0.196754951047956,0.189536551965211,0.187236234844784,0.192689387522183,0.20695586755338,0.231580310287303
"8","1% Tea Standard_Group001GMIA0004_20150326",0.000948543409607842,0.00101574175567268,0.000947809444407773,0.00108996527297646,0.00108562034994545,0.00114145213022987,0.00133189630272794,0.00143117350899786,0.00126080863810182,0.00145554645879256,0.00141987612657564,0.00146076527749054,0.00147202413291351,0.00139236640527474,0.00158641613072425,0.00148118050070387,0.00157861844277433,0.00149047837663952,0.00162196795112083,0.00161147503427074,0.00167597043007322,0.00174012574868674,0.00175796524625625,0.00183722103006834,0.00193568329889753,0.00194738404846009,0.00202411428626244,0.00216032198116969,0.00217267604169927,0.00225824336171851,0.00234733226062701,0.00237745168521648,0.00245521793936447,0.00257136065104779,0.00260143629997114,0.00268844230243094,0.00271500944612732,0.00292326232355539,0.00289560828236773,0.00301039038136236,0.0030849299210776,0.00316932374080982,0.00329663815159221,0.00337008770576716,0.00348347025996759,0.00359167033681668,0.00375120516455897,0.00383331184795746,0.00406503639073446,0.00382336080293964,0.00436468255079022,0.00412853803894573,0.00451147800821772,0.00458459368197976,0.00466511551907803,0.00497770733828456,0.00531301298954307,0.00532391376568436,0.0055418785698844,0.00556733776725004,0.0060589222049219,0.00605385919340968,0.00639807569232066,0.00671294213727882,0.00659838275424387,0.00709155584929178,0.00726204134312111,0.00752856519637589,0.007664544502455,0.00794708221350215,0.00812572382226317,0.00841835195366558,0.00856817116892821,0.00898890017468812,0.00909909620588444,0.00936120278901415,0.00958353301017633,0.00981285344717059,0.0100311559125873,0.0102689855791689,0.010466349895076,0.0106941953539859,0.0109674824632374,0.0111518004019969,0.0114706169188389,0.0117848543044745,0.0120135509492268,0.0122965033684391,0.0125897565898159,0.0128731394719334,0.0131537806062075,0.013510066959111,0.0140806752289614,0.0144380689340403,0.0148414117772662,0.0153830813196712,0.0159731714321214,0.0166874936779002,0.0173499017026224,0.0185679240038528,0.0195437300186852,0.0212131169614107,0.0225895205719805,0.0246824486299888,0.0263658377714821,0.0286665500348543,0.0309214925444009,0.0337740225675953,0.0363430378763402,0.0393270229217312,0.0418512701693091,0.044888895207456,0.0473702214269008,0.050088224165625,0.052330530935692,0.0545949348759333,0.0565964577495178,0.0587469860925614,0.0603819982176479,0.0619724520222152,0.063667868705654,0.0652178547099943,0.0670093287341584,0.0689437790174925,0.07058423805459,0.0729247670450112,0.0756043903421202,0.0788563905184415,0.0828345201048666,0.0875491355332499,0.0929882891128732,0.0987776614735215,0.105469487654548,0.11284598176182,0.122370257115344,0.134928013760926,0.151574553626857,0.171554118935576,0.192576345124368,0.211028684460797,0.226890989223796,0.238903324954486,0.24618797597954,0.247630789840752,0.242682462513716,0.232836215542953,0.221012093116108,0.208615700309425,0.197950660050805,0.190658426105999,0.188192002936237,0.1933333132767,0.20752977370576,0.231482182173377
"9","1% Tea Standard_Group001GMIA0005_2014/20140905",-0.000170105233726157,-0.000166331570590483,0.000174844317689765,0.000211141941224107,0.000193690474984825,8.27921979180462e-05,9.49818697268307e-05,0.000221435424363382,0.000375460367650211,0.000242815336049821,0.000125064989642719,0.000377234256771563,0.00030569498936496,0.00040013596880962,0.000290155809291934,0.000305284943326465,0.000495418517829195,0.00046109653577764,0.000458751467900733,0.00049004471101054,0.000409473419564153,0.000494592407016098,0.00067283712790668,0.00061708209455452,0.000581896473324226,0.000728994113782424,0.000797001290361107,0.000780347335399494,0.000805971356078832,0.00091549531384995,0.00100112979872395,0.00101394832307409,0.00112434052261994,0.00104598713544134,0.00108986249358616,0.00123099043226581,0.0012815415161781,0.00125131825636653,0.00129683918657015,0.00148525821006411,0.00148751442468551,0.00154975775444401,0.00166419639399204,0.00173936172704526,0.00179811557026837,0.00194495920374596,0.00199377593062487,0.00201705134796717,0.00218712397375236,0.0023116323602172,0.0023361914023913,0.00243747858736174,0.00259501662113418,0.00269498701797684,0.0028815618434566,0.00296008317455627,0.00285895012107845,0.0033842856870014,0.00344732578904693,0.00354239944454547,0.00365001232863406,0.00407993298944266,0.00416253337413157,0.00409769907008964,0.00457156767664321,0.00465295324033453,0.00486781741372258,0.00496520925428366,0.00541586511396435,0.00539526574752467,0.00571793997376805,0.00587533908332054,0.00610720847831395,0.00621102769064144,0.00642136148883288,0.00664715805917489,0.00677066724782228,0.00697534485554828,0.00705316353340886,0.0073901970575577,0.00761616564928208,0.00784264406646745,0.00805506227856118,0.0082478512846637,0.00843600022945763,0.00851964948907252,0.00903528659187451,0.0092552506129645,0.0093307478503143,0.00981400240286348,0.0105194317660955,0.0105158455066115,0.0110048038713269,0.0111439770269809,0.0116331917262723,0.0120918245619345,0.0126402312695282,0.0133058364538812,0.0141951344356729,0.0149896656732776,0.0160946254490646,0.0178056853364186,0.0189165749205446,0.0206029834639823,0.0225036256111875,0.0246448433032571,0.0265071518133868,0.0294129741962572,0.0319130342296806,0.0342853358131289,0.0371527916289201,0.0397895200452842,0.0423589355052367,0.0446536254766003,0.0470979825028572,0.0489313879088999,0.0511468661274545,0.0528929918760776,0.0545714434702996,0.0559646115534277,0.0576432867113807,0.059414372662414,0.0608636617018372,0.062576404186159,0.0643359355577794,0.066423787712243,0.0690822038811922,0.0717934237374805,0.0752144184971451,0.0794176167304124,0.0843496368412795,0.0893892924045521,0.0948905895148484,0.101780965296906,0.110499516079084,0.121779926628968,0.137424216988644,0.156146317257529,0.175752054900739,0.193113860920913,0.207777939986043,0.219092491890862,0.225950024079156,0.227527251310882,0.223105201617513,0.213713278434124,0.202572594413091,0.190735624168835,0.180116373220036,0.17289647656269,0.170392205126334,0.174112085313772,0.186393609137135,0.208186073268109
