"","Kilfrost ABC-S plus Type IV_Group002GMIA0005_2014/20141216","Cryotech Polar Plus Type I_Group002GMIA0006_2014/20141216","Cryotech Polar Guard Advance Type IV_Group002GMIA0007_2014/20141216","Clariant Safewing MP IV Launch_Group002GMIA0008_2014/20141216","Clairent Octaflow EF Type I_Group002GMIA0009_2014/20141216","Clairient Maxflight 04 Type IV_Group002GMIA0010_2014/20141216","Kilfrost DF plus (88) Type I_Group003GMIA0001_2014/20141216","UCAR AD-49 Type IV_Group003GMIA0002_2014/20141216","UCAR PG Type I_Group003GMIA0003_2014/20141216","Cryotech E36 Pavement Pot. Acetate_Group003GMIA0004_2014/20141216","Sodium Formate pavement_Group003GMIA0005_2014/20141216","Clairient Maxflight 04 Type IV-redo_Group003GMIA0006_2014/20141216","Wavelength"
"44",0.182105196152437,-0.00635009861346994,1.93061055138164,0.0878879772988561,-0.0314852913800959,0.0725514682596039,0.00818356501817742,0.251111659663736,-0.00733871043029055,0.0534332656043078,0.0652510603274501,0.101465523650281,671
"45",0.209937159167671,-0.00857405205284858,1.94383658354081,0.0738447090634546,-0.0526398835481624,0.0618519417623658,0.0043518198107595,0.276173938392986,-0.0122879719986769,0.0654425834374336,0.0442894309349121,0.0855012355192438,668
"46",0.245145341628057,-0.00910609405704058,1.96736283433044,0.0985739565090819,-0.0335963053081152,0.0865735024971156,0.0063454133765913,0.326242977243898,-0.0059893925681172,0.0937195960266715,0.0623658652098584,0.129003758857539,665
"47",0.277670358337932,-0.0181388344437831,1.99904289187701,0.0917604639775014,-0.0428563057203929,0.0851062507325602,0.00204918786928088,0.360019276940904,-0.0140577824150869,0.126133639493649,0.0513045966610737,0.119980404383722,662
"48",0.341358776416633,0.00360689810498029,2.03406569870986,0.117061253510742,-0.0299582493251002,0.101338767907525,0.0154551482788568,0.434055890078789,0.00178645348427055,0.173561465808394,0.0703841791693088,0.160695713285873,659
"49",0.374370675341253,-0.00968440258442003,2.05934674582728,0.12551665908643,-0.043942328364807,0.102535149032565,-0.00558610590349635,0.486914975554852,-0.0184793101003678,0.219226158473471,0.0496049791058431,0.131449842267438,656
"50",0.428150635377937,-0.00573927631104537,2.10146902363728,0.136995203966251,-0.0428337210210564,0.107917607037381,0.0119937047628843,0.584848819658567,-0.00231481369032501,0.284486240965798,0.0661517212834946,0.173035930935686,653
"51",0.486366210247978,-0.00235019004801097,2.16443993464401,0.177426821398015,-0.0315480738984381,0.124412138511834,-3.14747735090667e-05,0.684194093078776,-0.0107069902745885,0.354494745854779,0.0492303642508743,0.154316162031482,650
"52",0.524215427795773,-0.00820051391807839,2.20317676471262,0.183909670434083,-0.0435339619898539,0.112292242474323,0.0140519178728519,0.80695096415675,-0.0124096102049266,0.437593845942312,0.0653594379024832,0.184006586616562,647
"53",0.562662277080735,-0.0104302578415835,2.27021337115119,0.219193940147012,-0.0362676158693544,0.117376785032117,0.00403699106096171,0.935940093803534,-0.00350540323781455,0.532642922301265,0.0564361109625322,0.173044494082886,644
"54",0.587501013680734,-0.00829241962083309,2.31956848672335,0.239530356129898,-0.0393466594581488,0.117756062522426,0.0140395613749039,1.06744783119602,-0.00892148190314315,0.62191350154756,0.0693905157372256,0.19989462738078,641
"55",0.600158910647382,-0.0107790417166286,2.37836220855583,0.263352249266916,-0.0413419534226496,0.123205755878287,0.0134599654217025,1.19265181207575,-0.0080090879677948,0.709717380051833,0.0569720734497533,0.178630267819652,638
"56",0.589861052710708,-0.00704462045822613,2.41812598905601,0.28590622304017,-0.0385571734149665,0.123678554578857,0.00503224190990342,1.28523184168242,-0.0119740079887658,0.781246040640408,0.0643497981248774,0.187057175301742,635
"57",0.571323690946688,-0.0139760145109414,2.44673931350307,0.295927076460319,-0.0346933694242481,0.111456676885153,0.0121540471112934,1.3559034132877,-0.0107031758629641,0.831134834714736,0.058670283902317,0.181149988810258,632
"58",0.558500597723748,-0.000162497042746474,2.47843447802641,0.306953419788451,-0.0367647355724304,0.117735800785623,0.00102044054522334,1.37567852196629,-0.00742376016486306,0.845836589517232,0.0648886127099122,0.159905124999094,629
"59",0.515498763867863,-0.0157278199096235,2.47966681477127,0.297091636549507,-0.0423383158080419,0.121777279152242,0.0118716531966161,1.38110875302747,-0.00732210854976271,0.841186533081669,0.062668962380102,0.17358981294437,626
"60",0.487094619553712,-0.0121002152467857,2.48200853225501,0.296114781922342,-0.0405238101924188,0.11351891525971,-0.00135782284760951,1.33148534406263,-0.0174710452375288,0.810167637585242,0.0589705542841199,0.15699985101817,623
"61",0.454552829823004,-0.00328027301936548,2.46936232912465,0.28437602797426,-0.0299709379226521,0.127755187818491,0.00849908972477704,1.27361819696636,-0.00499563387820723,0.765231616183803,0.0634762016638188,0.174074480408217,620
"62",0.416282787295186,-0.0140124750077748,2.44969308335879,0.268593826421258,-0.0416850271189785,0.111054647105559,-0.00122403514074438,1.19597780152239,-0.0121360024373236,0.707872724084664,0.0647970755912342,0.171364648682666,617
"63",0.389462841298242,-0.00379730738813116,2.43388533036079,0.251403128390043,-0.0316563918572759,0.130560114063938,0.00813277093703919,1.10285210554367,-0.00850433008489773,0.641656198496259,0.0629249457832067,0.175036293930584,614
"64",0.364276956489183,-0.0107446235785393,2.40730189690796,0.235545594240665,-0.0367217872578232,0.122887716443485,0.00341830441862361,1.01196343534034,-0.0166740410844666,0.577107875877155,0.0643153296780656,0.16318484573329,611
"65",0.341567121617637,-0.0122680652175405,2.38784188264532,0.209671695295437,-0.0371875053266838,0.128631116223375,0.00599973604111441,0.928616343182696,-0.00887789879932674,0.512674368158686,0.0647624527379855,0.17762883380126,608
"66",0.325544408330995,-0.00567605435865112,2.37362142121941,0.206253216176922,-0.0350319642817533,0.12957595305605,0.00374745369312926,0.852772879094682,-0.0166556409152533,0.456736549422061,0.060838213516367,0.168007213655787,605
"67",0.311074715857266,-0.0157185996473621,2.35975063016527,0.186380890642288,-0.0376774574301121,0.126716940065471,-0.000351543349684567,0.795439400581186,-0.0142542289657946,0.409192281911119,0.0731343007483404,0.173238201558232,602
"68",0.311470282118962,-0.00787291685421729,2.35298815925681,0.177091000721109,-0.0354140186933715,0.12850601275559,0.0109127699697911,0.748866108720343,-0.0118987916036697,0.379725980103032,0.0732352759868338,0.183855758678076,599
"69",0.293440028803839,-0.0140983940774739,2.36209355649345,0.172372002132699,-0.036687322829295,0.120316489703216,0.002118696935961,0.702860193413743,-0.0129187779388887,0.342474797506277,0.0715599079647007,0.172943089870104,596
"70",0.29290688838118,-0.00316666402912026,2.36122067369914,0.17085364315196,-0.0298006859281606,0.128671579619698,0.0114692718404293,0.679033628560212,-0.00904047067203762,0.325502336981068,0.0748090388537839,0.182819379393908,593
"71",0.286451029325037,-0.00272294298511627,2.35339458439059,0.16877246349184,-0.0289749095807954,0.126862404003433,0.00697950235020159,0.645585419978936,-0.0105068976135504,0.296171417486057,0.0727177253856196,0.167032937680432,590
"72",0.27137953440737,-0.0145460530934556,2.35585916818884,0.151698513203765,-0.0342426407400687,0.114258715841062,0.0111953234298828,0.632746464022173,-0.00705947398443335,0.285647496468275,0.0782031218727015,0.177863542717355,587
"73",0.265606065746658,-0.00676240657423391,2.36169380757527,0.155547407461993,-0.0286441984672443,0.116933691965036,0.00843660564539598,0.599863097609481,-0.0108591149285752,0.263299540295285,0.0748300210339304,0.152387295510314,584
"74",0.249141742004878,-0.00955073395256178,2.36005365286659,0.148128980513171,-0.0307120613194524,0.108074828984902,0.0131141202806615,0.589078697130397,-0.00900619312559243,0.254501309937348,0.0750406976640987,0.151741868886227,581
"75",0.239042829188687,-0.00764237478964262,2.37018106442331,0.147150559097044,-0.0255902307442886,0.106181539447276,0.0135461061816419,0.561736353949913,-0.00940205643094464,0.229291391795079,0.0780529232890246,0.143988412251347,578
"76",0.233956628086091,-0.00941322829440287,2.36466646968172,0.135384136869327,-0.0135495304678019,0.119869394119305,0.0295059618584437,0.561899645481042,0.0064267622017354,0.2327518391263,0.0724609455494788,0.155696482053476,575
"77",0.214512704448213,-0.0226934900273445,2.39208661749585,0.165672871081456,0.00119474468026816,0.102356432575644,0.0171856025473054,0.507857276803549,-0.0538763438900365,0.18020557024279,0.0771824796720147,0.0761368235493406,572
"78",0.216770490114314,-0.00308668360677271,2.36071824641729,0.115793949761636,-0.00325644104387212,0.100192199691843,0.0342027078417779,0.520301358426452,0.0321735004853396,0.219459238447299,0.0983549716343484,0.195942522190363,569
"79",0.178992909398046,-0.0110135812393834,2.36644001171487,0.11330954778875,-0.0124637102309766,0.042378838971973,0.020073874114103,0.47197849649495,-0.014913788860909,0.148606994399844,0.0820304998780821,0.123995062694076,566
"80",0.18597823401461,0.00129095537257559,2.38438439766615,0.119396540752985,0.00416422590844003,0.0932016540333369,0.0795719306782748,0.457226203579764,0.0210197553756765,0.158240826085901,0.0934269892648419,0.143803533231895,563
"81",0.176075396187656,0.00328113774925783,2.37075383021377,0.111456793267757,-0.00492147061132025,0.086905762684147,0.0595614882426886,0.430540740407325,-0.00563922827074702,0.116168538840816,0.085986370588753,0.127248166132304,560
"82",0.161048923715728,0.0120861185994745,2.40309328903961,0.123407924641117,0.0332677886879368,0.0667871667717793,0.128647564920837,0.408582134731856,0.0198747643868571,0.120098196943162,0.0870519592326799,0.114671578542439,557
"83",0.16794158110715,0.028530090521535,2.38818822489407,0.114948907222969,0.055413584229356,0.0895658188534618,0.141930866577736,0.412265696511632,0.0189611130544585,0.0912390148965673,0.0924593813712621,0.12626505748109,554
"84",0.176637548412524,0.043997848186322,2.41097027718923,0.126464926435595,0.0585021612792542,0.0520647350082817,0.224761482984523,0.376320396557445,0.0275688961187024,0.0856227173065662,0.0854959856865622,0.0912584406982396,551
"85",0.158918010213488,0.0428934808913637,2.39498271120267,0.0997800263092509,0.0903944902382406,0.0739389399600847,0.321516764709293,0.394457092624127,0.00909264034166749,0.0560410411069708,0.0908566150295609,0.0876574046872596,548
"86",0.157739949891842,0.079384752011464,2.42028693101158,0.110903520673982,0.113533942100613,0.0539045280334873,0.431682420344928,0.345482686006907,0.0584072909889184,0.0643144970818909,0.0827023092677552,0.0967588788915348,545
"87",0.149916401117469,0.104571541581727,2.43054501478846,0.103295230655083,0.147358772290686,0.0625518899007123,0.633507076637117,0.376896968401317,0.0878500248577669,0.0233428912094072,0.0941248637870889,0.0858430644506268,542
"88",0.149552431477504,0.141297192317776,2.43426468420972,0.101819157944961,0.139858492802137,0.0550575630094109,0.850009004916898,0.331829442871206,0.101464901091102,0.0401378344438928,0.0826685222268634,0.0653981670286118,539
"89",0.124970640902002,0.234146960609893,2.44866859359627,0.099498576346188,0.148542871711443,0.0410823011232477,1.25473566473095,0.379830663911135,0.166915682894509,0.021184183803207,0.102912858081508,0.0964245789040638,536
"90",0.141114931955881,0.33434958117755,2.46249579682439,0.103716304134672,0.198236448696575,0.0621729713843734,1.68782706494909,0.35462533515586,0.197063503276435,0.0299551126290271,0.0797215171564416,0.0679839663127976,533
"91",0.125599549641755,0.45293039284779,2.46682596078498,0.0941616370574473,0.199784231106608,0.0344389593284248,2.34935660677896,0.355833723056587,0.274850058865445,0.00441347526467263,0.0829676368988528,0.074534972549572,530
"92",0.140078295056172,0.618659773686116,2.47831212418465,0.105847976242153,0.213148530863928,0.0463907977808573,3.09730600387891,0.357653466106193,0.334762650631425,0.0213069341201178,0.0839346161337249,0.0690592313688578,527
"93",0.135571562620803,0.786756336715865,2.49041973598872,0.109080776902949,0.22479936175137,0.0527340435361523,3.98971913339584,0.381363059017666,0.431147748155567,0.0287707461455569,0.122714475816908,0.117510866174057,524
"94",0.132149848256534,0.960207964547976,2.49830932497,0.10356980342346,0.224044722901362,0.0356361865139569,4.87923790370786,0.361624360030414,0.483414094295601,0.0117676910206808,0.0931027815367126,0.0687902862946912,521
"95",0.133374562414715,1.16420383147644,2.51230719397257,0.117745434419986,0.206485883179436,0.0488255867688923,5.84608653583727,0.350628038820679,0.56229084006379,0.011479834858209,0.107252857371133,0.11032143675991,518
"96",0.125448310354574,1.32275086542745,2.52242416458455,0.0872212511915617,0.219317886671118,0.0336525798206762,6.69351545510113,0.371402529073664,0.619309451577481,0.0115897240971011,0.0964597893209861,0.0647751006611686,515
"97",0.155916008276207,1.49295275420994,2.52955162320827,0.125831906439429,0.25043741950633,0.0611533311002428,7.43683076560425,0.370152653265831,0.662538936242419,-0.00582341758333848,0.09655083640334,0.0753509424260848,512
"98",0.12402199863168,1.58383156103374,2.55273029052192,0.107018229070576,0.229798619320521,0.049114662074862,8.03131504312579,0.377382326932502,0.709653142169164,0.007948828518247,0.102700938345876,0.0935177464704292,509
"99",0.148084723156658,1.68839233411249,2.54941927672508,0.111090306123341,0.229521201231705,0.0524399704596571,8.48444822589682,0.394039749045313,0.748338673431511,-0.00509475986068906,0.0951009828160293,0.0644702651863376,506
"100",0.137685900304582,1.75022841754459,2.59306879200473,0.117395224248058,0.230605499842693,0.0541121096090725,8.78157111898565,0.408976067584345,0.77117543310817,0.00207490345554112,0.102228471464614,0.099098517990796,503
"101",0.159714050064722,1.78637258937615,2.61252536342477,0.116235974293487,0.227161111498196,0.0547788291020146,8.99940017673412,0.433585673939144,0.786987511496343,-0.0106535982910338,0.0891953471055553,0.0814473496491084,500
"102",0.179410351312986,1.82285133905656,2.62210836527616,0.139497657217003,0.217898324892009,0.067788784721106,9.15697900465158,0.466219125242811,0.803419497341611,-0.00155691320232624,0.104516424348274,0.111036081312359,497
"103",0.172135679033016,1.85347927519751,2.65810031637293,0.13862741340305,0.219915419164809,0.067813313588686,9.28577520296767,0.497471357076591,0.813664776039672,-0.0151097855193305,0.0862305224638389,0.0922740397146068,494
"104",0.224016788194151,1.88450686539229,2.7077455478216,0.171325585347242,0.21916804413423,0.0811048956784584,9.39973823715673,0.552814006257727,0.823935077851148,-0.00454475063227323,0.107607457784902,0.112193590617466,491
"105",0.227944862952755,1.89967081922369,2.73751518705897,0.170415423532285,0.208281113731076,0.0768278153801714,9.52528619916888,0.60612133952702,0.8271941982031,-0.00798020949161589,0.0888275718359357,0.118293281247212,488
